humidity,precipitation,pressure,temperature,windDirection,windSpeed,time,lat,lon,stationID,stationName
63,0,-99,22.1,---,-99,2015-08-04T09:00:00,38.54846667,-8.89066111,929,"SetÃºbal, Areias"
70,0,1018.4,20.4,---,-99,2015-08-04T09:00:00,37.954504,-8.838271,541,Sines
79,0,-99,18.9,N,5.8,2015-08-04T09:00:00,38.8126,-9.46,747,"Sintra, Colares"
74,0,-99,20.1,NW,15.8,2015-08-04T09:00:00,39.6,-8.36666667,724,"Tomar, Valdonas"
73,0,-99,19.6,N,14.4,2015-08-04T09:00:00,39.04389444,-9.179,739,"Torres Vedras, Dois Portos"
64,0,-99,18.1,NE,8.3,2015-08-04T09:00:00,40.78333333,-7.36666667,666,"Trancoso, Bandarra"
-99,0,-99,20.6,N,6.5,2015-08-04T09:00:00,41.96673056,-8.66676111,604,V.N.Cerveira (AerÃ³dromo)
71,0,1019.3,19.5,---,-99,2015-08-04T09:00:00,41.648875,-8.804606,551,"Viana Castelo, ChafÃ©"
66,0,-99,22.2,N,13,2015-08-04T09:00:00,38.3319194,-8.04553888,847,Viana do Alentejo
67,0,1018.4,19,N,4,2015-08-04T09:00:00,41.27418611,-7.7171,567,Vila Real
57,0,-99,20.9,---,-99,2015-08-04T09:00:00,41.30898056,-7.740522,566,Vila Real (Cidade)
56,0,-99,24.8,---,-99,2015-08-04T09:00:00,37.1871055,-7.416325,866,Vila Real de S.AntÃ³nio
75,0,-99,17.7,SE,8.6,2015-08-04T09:00:00,41.8434,-7.0034416,612,Vinhais
52,0,-99,21.3,---,-99,2015-08-04T09:00:00,40.662738,-7.9039694,675,Viseu (Cidade)
57,0,1017.7,19.3,E,9.7,2015-08-04T09:00:00,40.71492222,-7.89592222,560,Viseu (AerÃ³dromo)
71,0,-99,21.6,N,11.9,2015-08-04T09:00:00,37.58195833,-8.74286944,788,Zambujeira
-99,0,-99,23.4,---,-99,2015-08-04T09:00:00,39.86666667,-7.01666667,803,Zebreira
57,0,-99,24.8,NW,7.9,2015-08-04T10:00:00,38.36666667,-8.48333333,776,"AlcÃ¡cer do Sal, Barrosinha"
-99,0,-99,21.4,NW,10.1,2015-08-04T10:00:00,39.51666667,-8.96666667,726,AlcobaÃ§a
-99,0,-99,24.5,NW,10.1,2015-08-04T10:00:00,37.43333333,-7.76666667,865,"Alcoutim, Mart.Longo"
66,0,-99,23.7,NW,11.2,2015-08-04T10:00:00,37.31675278,-8.80001667,789,Aljezur
-99,0,-99,23.9,NW,10.8,2015-08-04T10:00:00,38.617111,-9.212804,773,"Almada, P.Rainha"
-99,0,-99,25.2,N,9.4,2015-08-04T10:00:00,37.946806,-8.394504,783,Alvalade
56,0,-99,24.7,W,6.1,2015-08-04T10:00:00,39.46666667,-8.05,812,Alvega
55,-99,-99,25.2,NW,6.1,2015-08-04T10:00:00,38.2007,-7.2261,851,Amareleja
69,0,-99,23,NW,4.7,2015-08-04T10:00:00,40.438852,-8.439996,705,Anadia
81,0,1019,24.3,SW,15.8,2015-08-04T10:00:00,38.6659435,-27.216567,511,Angra do HeroÃ­smo
-99,0,-99,21.5,NW,11.5,2015-08-04T10:00:00,39.9,-8.4,716,AnsiÃ£o
58,0,-99,22,SW,5.4,2015-08-04T10:00:00,40.93333333,-8.25,669,Arouca
72,0,-99,20.7,NW,5.4,2015-08-04T10:00:00,40.63529722,-8.65958333,702,Aveiro (Universidade)
58,0,-99,23.6,NW,5.8,2015-08-04T10:00:00,39.1,-7.86666667,824,"Avis, Benavila (Esc. Abreu Callado)"
52,0,-99,25.1,---,-99,2015-08-04T10:00:00,38.65435,-9.067241,928,Barreiro
58,0,-99,22.1,N,10.4,2015-08-04T10:00:00,38.67448611,-9.04766111,766,"Barreiro, Lavradio"
49,0,1017,24.2,W,0,2015-08-04T10:00:00,38.02493056,-7.867275,562,Beja
-99,0,-99,21.3,---,-99,2015-08-04T10:00:00,41.56678056,-8.45003056,622,"Braga, Merelim"
57,0,1017.2,21.9,SE,7.9,2015-08-04T10:00:00,41.80388889,-6.74283889,575,BraganÃ§a
-99,0,1019.8,19.3,---,16.2,2015-08-04T10:00:00,39.38,-9.40737778,531,Cabo Carvoeiro
82,0,-99,18.3,---,-99,2015-08-04T10:00:00,38.70900833,-9.48538333,765,Cabo Raso
49,0,-99,21,E,4,2015-08-04T10:00:00,41.23333333,-7.28333333,644,CarrazÃªda de AnsiÃ£es
40,0,1016.2,25.8,N,7.2,2015-08-04T10:00:00,39.83339444,-7.46678889,570,Castelo Branco
47,0,-99,27.2,N,7.6,2015-08-04T10:00:00,37.21666667,-7.45,867,Castro Marim (RN Sapal)
58,0,-99,25.1,NW,9,2015-08-04T10:00:00,37.57655833,-7.97211389,864,"Castro Verde, N.Corvo"
63,0,1019.4,19.6,NE,4,2015-08-04T10:00:00,41.72516667,-7.46540833,616,Chaves (AerÃ³dromo)
-99,0,1019,19.4,NW,7.9,2015-08-04T10:00:00,40.15006944,-8.46669167,548,Coimbra (AerÃ³dromo)
71,0,-99,21.3,---,-99,2015-08-04T10:00:00,40.2134694,-8.45515277,707,"Coimbra, Bencanta"
56,0,-99,24.8,NW,6.5,2015-08-04T10:00:00,38.94096667,-8.51073611,744,Coruche (Est. de Regadio - I.N.I.A.)
-99,0,1021.1,21.5,---,0,2015-08-04T10:00:00,39.67389,-31.11362,502,Corvo (AerÃ³dromo)
55,0,1016,23.9,NE,7.6,2015-08-04T10:00:00,40.264309,-7.482302,687,CovilhÃ£ (AerÃ³dromo)
71,0,-99,21.2,---,10.1,2015-08-04T10:00:00,40.445955,-8.76168055,704,Dunas de Mira
53,0,-99,27,E,5.4,2015-08-04T10:00:00,38.8908,-7.13976111,835,Elvas
-99,0,-99,24,NW,6.5,2015-08-04T10:00:00,38.86666667,-7.51666667,837,Estremoz
-99,0,1016.9,25.4,N,10.1,2015-08-04T10:00:00,38.53336389,-7.88338056,558,Ã‰vora (AerÃ³dromo)
53,0,-99,21.8,N,4.7,2015-08-04T10:00:00,40.75,-6.88333333,671,Fig. de Castelo Rodrigo (Vila Torpim)
96,0,1018.1,21.3,SW,12.2,2015-08-04T10:00:00,37.016579,-7.971953,554,Faro (Aeroporto)
70,0,-99,21.5,NW,9,2015-08-04T10:00:00,40.139764,-8.805945,713,"Figueira da Foz, Vila Verde"
73,0,1021,23.1,NW,15.5,2015-08-04T10:00:00,39.45819,-31.1301,501,Flores (Aeroporto)
64,0,1020.8,25.4,SE,3.6,2015-08-04T10:00:00,32.64786,-16.888,522,Funchal
40,-99,-99,24.3,SE,4,2015-08-04T10:00:00,40.14063611,-7.55362778,698,FundÃ£o
85,0,1020,22.7,NW,24.5,2015-08-04T10:00:00,39.09036,-28.02852,912,Graciosa (AerÃ³dromo)
62,0,-99,20.1,E,9,2015-08-04T10:00:00,40.53333333,-7.26666667,683,Guarda
71,0,1020.5,23.7,E,9,2015-08-04T10:00:00,38.540781,-28.63225,506,Horta (Obs. PrÃ­ncipe Alberto MÃ³naco)
72,0,-99,20.6,---,-99,2015-08-04T10:00:00,39.744764,-8.810466,916,Leiria (Cidade)
69,0,-99,20.6,N,9.7,2015-08-04T10:00:00,39.780553,-8.818166,718,Leiria (AerÃ³dromo)
62,0,1018.7,22.1,N,11.5,2015-08-04T10:00:00,38.78,-9.12830278,579,Lisboa (G.Coutinho)
57,0,1018.8,23.4,N,9.7,2015-08-04T10:00:00,38.74,-9.14965278,535,Lisboa (GeofÃ­sico)
63,0,-99,21.4,---,-99,2015-08-04T10:00:00,38.77,-9.158279,921,"Lisboa, Alvalade"
54,0,-99,24.4,---,1.4,2015-08-04T10:00:00,38.75,-9.13,924,"Lisboa, EstefÃ¢nea"
56,0,-99,23.3,---,8.6,2015-08-04T10:00:00,38.70956,-9.18283,762,"Lisboa, Tapada da Ajuda"
58,0,-99,24,N,8.3,2015-08-04T10:00:00,40.143922,-8.244066,697,LousÃ£ (AerÃ³dromo)
81,0,-99,19,E,4.3,2015-08-04T10:00:00,41.14585,-8.2490333,657,Luzim
49,0,-99,26.6,W,10.4,2015-08-04T11:00:00,38.36666667,-8.48333333,776,"AlcÃ¡cer do Sal, Barrosinha"
-99,0,-99,23,NW,11.5,2015-08-04T11:00:00,39.51666667,-8.96666667,726,AlcobaÃ§a
-99,0,-99,27,NW,5.8,2015-08-04T11:00:00,37.43333333,-7.76666667,865,"Alcoutim, Mart.Longo"
63,0,-99,24.3,N,10.4,2015-08-04T11:00:00,37.31675278,-8.80001667,789,Aljezur
-99,0,-99,23.3,W,12.6,2015-08-04T11:00:00,38.617111,-9.212804,773,"Almada, P.Rainha"
-99,0,-99,27.2,NW,9,2015-08-04T11:00:00,37.946806,-8.394504,783,Alvalade
48,0,-99,27.7,W,6.8,2015-08-04T11:00:00,39.46666667,-8.05,812,Alvega
44,-99,-99,27.7,W,7.9,2015-08-04T11:00:00,38.2007,-7.2261,851,Amareleja
60,0,-99,24.8,NW,5.4,2015-08-04T11:00:00,40.438852,-8.439996,705,Anadia
71,0,1019.2,24.9,SW,20.2,2015-08-04T11:00:00,38.6659435,-27.216567,511,Angra do HeroÃ­smo
-99,0,-99,24.1,NW,13,2015-08-04T11:00:00,39.9,-8.4,716,AnsiÃ£o
52,0,-99,23.7,W,5.8,2015-08-04T11:00:00,40.93333333,-8.25,669,Arouca
67,0,-99,21.6,NW,9.7,2015-08-04T11:00:00,40.63529722,-8.65958333,702,Aveiro (Universidade)
50,0,-99,25.9,W,5.4,2015-08-04T11:00:00,39.1,-7.86666667,824,"Avis, Benavila (Esc. Abreu Callado)"
48,0,-99,26.7,---,-99,2015-08-04T11:00:00,38.65435,-9.067241,928,Barreiro
51,0,-99,23.8,N,10.1,2015-08-04T11:00:00,38.67448611,-9.04766111,766,"Barreiro, Lavradio"
40,0,1016.7,26.8,NW,0.7,2015-08-04T11:00:00,38.02493056,-7.867275,562,Beja
-99,0,-99,23.2,---,-99,2015-08-04T11:00:00,41.56678056,-8.45003056,622,"Braga, Merelim"
42,0,1016.3,24.1,S,11.2,2015-08-04T11:00:00,41.80388889,-6.74283889,575,BraganÃ§a
-99,0,1019.9,19.7,---,16.2,2015-08-04T11:00:00,39.38,-9.40737778,531,Cabo Carvoeiro
84,0,-99,18.3,---,-99,2015-08-04T11:00:00,38.70900833,-9.48538333,765,Cabo Raso
47,0,-99,23.4,SW,3.6,2015-08-04T11:00:00,41.71666667,-8.01666667,619,Cabril
41,0,-99,23.4,SE,4.7,2015-08-04T11:00:00,41.23333333,-7.28333333,644,CarrazÃªda de AnsiÃ£es
36,0,1015.8,27.6,N,5,2015-08-04T11:00:00,39.83339444,-7.46678889,570,Castelo Branco
55,0,-99,26.8,S,13.3,2015-08-04T11:00:00,37.21666667,-7.45,867,Castro Marim (RN Sapal)
46,0,-99,27.7,N,8.3,2015-08-04T11:00:00,37.57655833,-7.97211389,864,"Castro Verde, N.Corvo"
55,0,1018.6,22.3,E,4,2015-08-04T11:00:00,41.72516667,-7.46540833,616,Chaves (AerÃ³dromo)
-99,0,1018.5,22.1,NW,8.6,2015-08-04T11:00:00,40.15006944,-8.46669167,548,Coimbra (AerÃ³dromo)
58,0,-99,23.6,---,-99,2015-08-04T11:00:00,40.2134694,-8.45515277,707,"Coimbra, Bencanta"
48,0,-99,26.8,NW,11.2,2015-08-04T11:00:00,38.94096667,-8.51073611,744,Coruche (Est. de Regadio - I.N.I.A.)
-99,0,1021.4,21.8,---,0,2015-08-04T11:00:00,39.67389,-31.11362,502,Corvo (AerÃ³dromo)
43,0,1015.1,26.6,N,5.4,2015-08-04T11:00:00,40.264309,-7.482302,687,CovilhÃ£ (AerÃ³dromo)
65,0,-99,22.6,---,11.2,2015-08-04T11:00:00,40.445955,-8.76168055,704,Dunas de Mira
47,0,-99,29.3,E,9,2015-08-04T11:00:00,38.8908,-7.13976111,835,Elvas
-99,0,-99,26.7,NW,7.6,2015-08-04T11:00:00,38.86666667,-7.51666667,837,Estremoz
-99,0,1016.6,27.7,NW,6.8,2015-08-04T11:00:00,38.53336389,-7.88338056,558,Ã‰vora (AerÃ³dromo)
43,0,-99,24.3,NE,5.4,2015-08-04T11:00:00,40.75,-6.88333333,671,Fig. de Castelo Rodrigo (Vila Torpim)
89,0,1018.1,22.8,SW,13.3,2015-08-04T11:00:00,37.016579,-7.971953,554,Faro (Aeroporto)
62,0,-99,22.8,NW,10.1,2015-08-04T11:00:00,40.139764,-8.805945,713,"Figueira da Foz, Vila Verde"
74,0,1021.2,23.8,NW,16.2,2015-08-04T11:00:00,39.45819,-31.1301,501,Flores (Aeroporto)
68,0,1020.8,25.4,SE,4.7,2015-08-04T11:00:00,32.64786,-16.888,522,Funchal
33,-99,-99,26.8,NW,5,2015-08-04T11:00:00,40.14063611,-7.55362778,698,FundÃ£o
82,0,1020.3,23.3,NW,24.1,2015-08-04T11:00:00,39.09036,-28.02852,912,Graciosa (AerÃ³dromo)
48,0,-99,22.7,E,9.4,2015-08-04T11:00:00,40.53333333,-7.26666667,683,Guarda
62,0,1020.5,25,SE,9.4,2015-08-04T11:00:00,38.540781,-28.63225,506,Horta (Obs. PrÃ­ncipe Alberto MÃ³naco)
61,0,-99,23.7,---,-99,2015-08-04T11:00:00,39.744764,-8.810466,916,Leiria (Cidade)
62,0,-99,22.5,NW,11.9,2015-08-04T11:00:00,39.780553,-8.818166,718,Leiria (AerÃ³dromo)
54,0,1018.5,23.5,N,11.9,2015-08-04T11:00:00,38.78,-9.12830278,579,Lisboa (G.Coutinho)
50,0,1018.5,25.1,N,9,2015-08-04T11:00:00,38.74,-9.14965278,535,Lisboa (GeofÃ­sico)
55,0,-99,23.4,---,-99,2015-08-04T11:00:00,38.77,-9.158279,921,"Lisboa, Alvalade"
43,0,-99,27.6,---,1.8,2015-08-04T11:00:00,38.75,-9.13,924,"Lisboa, EstefÃ¢nea"
49,0,-99,25.3,---,6.5,2015-08-04T11:00:00,38.70956,-9.18283,762,"Lisboa, Tapada da Ajuda"
46,0,-99,26,NW,7.6,2015-08-04T11:00:00,40.143922,-8.244066,697,LousÃ£ (AerÃ³dromo)
57,0,-99,22.4,S,6.1,2015-08-04T11:00:00,41.14585,-8.2490333,657,Luzim
-99,0,-99,23.8,SE,6.8,2015-08-04T11:00:00,41.56666667,-6.78333333,633,"Macedo de Cavaleiros, Bagueixe"
98,0,-99,14.9,NE,13.7,2015-08-04T11:00:00,32.71666667,-16.91666667,973,"Madeira, Areeiro"
100,0.6,-99,14.8,---,-99,2015-08-04T11:00:00,32.75646944,-17.0576888,970,"Madeira, Bica da Cana"
61,0,-99,24.2,SW,4.7,2015-08-04T11:00:00,32.81666667,-17.26666667,990,"Madeira, Calheta"
56,0,-99,27.8,---,5,2015-08-04T11:00:00,32.63655,-16.935592,971,"Funchal, Lido"
88,0,-99,20,NE,20.5,2015-08-04T11:00:00,32.831,-17.202,980,"Madeira, Lombo da TerÃ§a"
57,0,-99,27.5,S,4,2015-08-04T11:00:00,32.681502,-17.104167,986,"Madeira, Ponta do Sol"
63,0,-99,25.7,---,7.9,2015-08-04T11:00:00,32.867477,-17.171373,956,"Madeira, Porto Moniz"
54,0,-99,26.5,---,-99,2015-08-04T11:00:00,32.6629722,-17.01503611,984,"Madeira, Quinta Grande"
86,0,-99,23.1,NE,2.9,2015-08-04T11:00:00,32.83446944,-16.906219,960,"Madeira, S. Jorge, Santana"
85,0,-99,22.7,NW,17.6,2015-08-04T11:00:00,32.747,-16.706,978,"Madeira, CaniÃ§al, S. LourenÃ§o"
92,0,-99,21.5,---,-99,2015-08-04T11:00:00,32.808238,-16.8864166,965,"Madeira, Santana"
97,0.2,-99,19.6,---,0,2015-08-04T11:00:00,32.7258972,-16.816822,975,"Madeira, Santo da Serra"
74,0,-99,26.8,---,-99,2015-08-04T11:00:00,32.8001833,-17.044722,967,"Madeira, SÃ£o Vicente"
39,0,-99,27.8,NW,7.2,2015-08-04T11:00:00,37.75,-7.55,863,"MÃ©rtola, Vale Formoso"
-99,0,-99,24.6,S,5,2015-08-04T11:00:00,41.51666667,-6.28333333,635,Miranda do Douro
42,0,-99,25.3,S,5.4,2015-08-04T11:00:00,41.51478611,-7.19083889,632,Mirandela
37,0,-99,23.7,N,5.8,2015-08-04T11:00:00,41.33333333,-6.73333333,637,Mogadouro
37,-99,-99,23.2,SE,2.2,2015-08-04T11:00:00,40.98333333,-7.6,663,Moimenta da Beira
52,0,-99,24.1,E,9,2015-08-04T11:00:00,42.06669,-8.383347,605,"MonÃ§Ã£o, Valinha"
43,0,-99,23.2,NW,7.2,2015-08-04T11:00:00,41.18333333,-7.01666667,654,Moncorvo
52,0,-99,20.5,S,3.6,2015-08-04T11:00:00,41.82276667,-7.78797778,611,Montalegre
47,0,-99,25.8,---,4.3,2015-08-04T11:00:00,38.94068,-8.16406,826,Mora
51,0,-99,25,N,5,2015-08-04T11:00:00,40.51666667,-7.85,685,Nelas
-99,0,-99,24.7,NW,13.3,2015-08-04T11:00:00,37.55675278,-8.80001667,577,"Odemira, S. TeotÃ³nio"
93,0,1020.3,23,---,-99,2015-08-04T11:00:00,37.74414,-25.6953048,512,Ponta Delgada (Aeroporto)
78,0,-99,24.1,SW,6.8,2015-08-04T11:00:00,37.7464,-25.662283,513,Ponta Delgada (Obs. Afonso Chaves)
48,0,-99,23.5,W,6.8,2015-08-04T11:00:00,40.145653,-7.92704,686,"Pampilhosa da Serra, FajÃ£o"
45,0,-99,25.9,---,6.5,2015-08-04T11:00:00,38.65079,-8.63503,767,PegÃµes
68,0,1020.4,23.8,N,10.1,2015-08-04T11:00:00,38.55219,-28.44137,922,Pico (AerÃ³dromo)
30,0,-99,26.3,NW,5,2015-08-04T11:00:00,41.172775,-7.5489722,655,"PinhÃ£o, Santa BÃ¡rbara"
46,0,-99,24.7,NW,3.6,2015-08-04T11:00:00,41.75013889,-8.56671389,615,Ponte de Lima (Escola agrÃ­cola)
50,0,1016.2,24.8,S,7.2,2015-08-04T11:00:00,39.29546944,-7.41996944,571,Portalegre
45,0,-99,27.8,---,-99,2015-08-04T11:00:00,39.2675444,-7.42088333,820,Portalegre (Cidade)
-99,0,-99,28.4,W,7.6,2015-08-04T11:00:00,38.31666667,-7.86666667,848,"Portel, Oriola"
57,0,-99,27.8,SW,8.6,2015-08-04T11:00:00,37.149167,-8.581389,878,PortimÃ£o (AerÃ³dromo)
67,0,1020.7,26.2,N,15.5,2015-08-04T11:00:00,33.074029,-16.34868,524,Porto Santo (Aeroporto)
62,0,-99,23.7,---,-99,2015-08-04T11:00:00,41.15257,-8.62598,903,"Porto, Massarelos"
59,0,1019,21.1,NW,15.1,2015-08-04T11:00:00,41.233502,-8.681332,545,Porto (Aeroporto)
-99,0,-99,23.9,---,0.4,2015-08-04T11:00:00,41.18445,-8.64445,649,"Porto, S. Gens"
-99,0,-99,26.2,SW,5.8,2015-08-04T11:00:00,39.73333333,-7.86666667,806,"ProenÃ§a-a-Nova, P.Moitas"
41,0,-99,28.7,SW,6.8,2015-08-04T11:00:00,38.484866,-7.4729166,840,"Reguengos, S.Pedro do Corval"
54,0,-99,24.2,NW,12.2,2015-08-04T11:00:00,39.35,-8.93333333,729,Rio Maior
68,0,-99,24.4,E,4.7,2015-08-04T11:00:00,37.83256,-25.150108,932,"S. Miguel, Nordeste"
50,0,-99,26.3,NW,6.1,2015-08-04T11:00:00,40.25,-7.03333333,800,"Sabugal, Martim Rei"
65,0,-99,22.4,N,24.1,2015-08-04T11:00:00,37.012835,-8.949089,533,Sagres
81,0,1020.7,23.9,NE,19.1,2015-08-04T11:00:00,32.69688,-16.77612,521,Santa Catarina (Aeroporto)
71,-99,-99,20,NW,17.3,2015-08-04T11:00:00,39.12594166,-9.3790388,746,Santa Cruz (AerÃ³dromo)
-99,0,1021.4,24.5,W,-99,2015-08-04T11:00:00,36.967175,-25.1679,515,Santa Maria (Aeroporto)
47,0,-99,26.5,---,-99,2015-08-04T11:00:00,39.2362611,-8.68974166,733,SantarÃ©m (Cidade)
-99,0,-99,25,NW,9.7,2015-08-04T11:00:00,39.201216,-8.736656,734,"SantarÃ©m, Fonte Boa"
71,0,-99,22.6,NW,18.7,2015-08-04T11:00:00,38.66,-28.17,927,SÃ£o Jorge
-99,0,-99,25.1,NW,13,2015-08-04T11:00:00,38.61,-8.8,770,SetÃºbal (Est. de Fruticultura)
46,0,-99,26.8,---,-99,2015-08-04T11:00:00,38.54846667,-8.89066111,929,"SetÃºbal, Areias"
62,0,1018.7,22.1,---,-99,2015-08-04T11:00:00,37.954504,-8.838271,541,Sines
70,0,-99,21.1,NW,6.1,2015-08-04T11:00:00,38.8126,-9.46,747,"Sintra, Colares"
53,0,-99,25.6,NW,13.7,2015-08-04T11:00:00,39.6,-8.36666667,724,"Tomar, Valdonas"
59,0,-99,22.8,NW,16.9,2015-08-04T11:00:00,39.04389444,-9.179,739,"Torres Vedras, Dois Portos"
31,0,-99,24,NE,5.8,2015-08-04T11:00:00,40.78333333,-7.36666667,666,"Trancoso, Bandarra"
-99,0,-99,24.6,N,9.7,2015-08-04T11:00:00,41.96673056,-8.66676111,604,V.N.Cerveira (AerÃ³dromo)
60,0,1019.1,21.3,---,-99,2015-08-04T11:00:00,41.648875,-8.804606,551,"Viana Castelo, ChafÃ©"
39,0,-99,27.6,NW,9,2015-08-04T11:00:00,38.3319194,-8.04553888,847,Viana do Alentejo
51,0,1017.3,22.7,SW,6.5,2015-08-04T11:00:00,41.27418611,-7.7171,567,Vila Real
38,0,-99,25.6,---,-99,2015-08-04T11:00:00,41.30898056,-7.740522,566,Vila Real (Cidade)
60,0,-99,25.6,---,-99,2015-08-04T11:00:00,37.1871055,-7.416325,866,Vila Real de S.AntÃ³nio
46,0,-99,23,SE,9.7,2015-08-04T11:00:00,41.8434,-7.0034416,612,Vinhais
39,0,-99,25.6,---,-99,2015-08-04T11:00:00,40.662738,-7.9039694,675,Viseu (Cidade)
41,0,1016.5,23.8,NW,7.6,2015-08-04T11:00:00,40.71492222,-7.89592222,560,Viseu (AerÃ³dromo)
62,0,-99,23.6,NW,12.2,2015-08-04T11:00:00,37.58195833,-8.74286944,788,Zambujeira
-99,0,-99,28.2,---,-99,2015-08-04T11:00:00,39.86666667,-7.01666667,803,Zebreira
44,0,-99,28.5,W,12.6,2015-08-04T12:00:00,38.36666667,-8.48333333,776,"AlcÃ¡cer do Sal, Barrosinha"
-99,0,-99,23.6,NW,15.1,2015-08-04T12:00:00,39.51666667,-8.96666667,726,AlcobaÃ§a
-99,0,-99,29.1,N,3.2,2015-08-04T12:00:00,37.43333333,-7.76666667,865,"Alcoutim, Mart.Longo"
61,0,-99,24.2,N,10.4,2015-08-04T12:00:00,37.31675278,-8.80001667,789,Aljezur
-99,0,-99,23.9,W,10.8,2015-08-04T12:00:00,38.617111,-9.212804,773,"Almada, P.Rainha"
-99,0,-99,29.1,N,6.5,2015-08-04T12:00:00,37.946806,-8.394504,783,Alvalade
40,0,-99,29.8,W,7.9,2015-08-04T12:00:00,39.46666667,-8.05,812,Alvega
35,-99,-99,29.8,NW,9.4,2015-08-04T12:00:00,38.2007,-7.2261,851,Amareleja
53,0,-99,26.6,NW,5.8,2015-08-04T12:00:00,40.438852,-8.439996,705,Anadia
62,0,1019.1,25.5,SW,22.3,2015-08-04T12:00:00,38.6659435,-27.216567,511,Angra do HeroÃ­smo
-99,0,-99,25.9,NW,13.3,2015-08-04T12:00:00,39.9,-8.4,716,AnsiÃ£o
47,0,-99,25.3,W,5.8,2015-08-04T12:00:00,40.93333333,-8.25,669,Arouca
69,0,-99,21.5,NW,14,2015-08-04T12:00:00,40.63529722,-8.65958333,702,Aveiro (Universidade)
41,0,-99,28.1,W,8.3,2015-08-04T12:00:00,39.1,-7.86666667,824,"Avis, Benavila (Esc. Abreu Callado)"
42,0,-99,28.3,---,-99,2015-08-04T12:00:00,38.65435,-9.067241,928,Barreiro
46,0,-99,25.4,NW,7.9,2015-08-04T12:00:00,38.67448611,-9.04766111,766,"Barreiro, Lavradio"
35,0,1016.2,28.6,NW,0.7,2015-08-04T12:00:00,38.02493056,-7.867275,562,Beja
-99,0,-99,24.6,---,-99,2015-08-04T12:00:00,41.56678056,-8.45003056,622,"Braga, Merelim"
35,0,1015.3,26.1,SE,6.8,2015-08-04T12:00:00,41.80388889,-6.74283889,575,BraganÃ§a
-99,0,1019.6,19.9,---,18.4,2015-08-04T12:00:00,39.38,-9.40737778,531,Cabo Carvoeiro
83,0,-99,18.7,---,-99,2015-08-04T12:00:00,38.70900833,-9.48538333,765,Cabo Raso
46,0,-99,26,SW,5,2015-08-04T12:00:00,41.71666667,-8.01666667,619,Cabril
33,0,-99,26,SE,5,2015-08-04T12:00:00,41.23333333,-7.28333333,644,CarrazÃªda de AnsiÃ£es
34,0,1015,29.1,W,7.2,2015-08-04T12:00:00,39.83339444,-7.46678889,570,Castelo Branco
59,0,-99,25.9,S,18,2015-08-04T12:00:00,37.21666667,-7.45,867,Castro Marim (RN Sapal)
43,0,-99,29.4,NW,9.4,2015-08-04T12:00:00,37.57655833,-7.97211389,864,"Castro Verde, N.Corvo"
47,0,1017.5,24.9,NW,4.3,2015-08-04T12:00:00,41.72516667,-7.46540833,616,Chaves (AerÃ³dromo)
-99,0,1017.8,24.3,NW,10.1,2015-08-04T12:00:00,40.15006944,-8.46669167,548,Coimbra (AerÃ³dromo)
49,0,-99,25.5,---,-99,2015-08-04T12:00:00,40.2134694,-8.45515277,707,"Coimbra, Bencanta"
43,0,-99,29,NW,9.4,2015-08-04T12:00:00,38.94096667,-8.51073611,744,Coruche (Est. de Regadio - I.N.I.A.)
-99,0,1021.6,22.1,---,0,2015-08-04T12:00:00,39.67389,-31.11362,502,Corvo (AerÃ³dromo)
33,0,1014.1,28.9,SE,7.2,2015-08-04T12:00:00,40.264309,-7.482302,687,CovilhÃ£ (AerÃ³dromo)
68,0,-99,21.9,---,14.4,2015-08-04T12:00:00,40.445955,-8.76168055,704,Dunas de Mira
41,0,-99,31.3,SE,9.7,2015-08-04T12:00:00,38.8908,-7.13976111,835,Elvas
-99,0,-99,28.6,SW,7.6,2015-08-04T12:00:00,38.86666667,-7.51666667,837,Estremoz
-99,0,1016,29.6,W,7.9,2015-08-04T12:00:00,38.53336389,-7.88338056,558,Ã‰vora (AerÃ³dromo)
38,0,-99,26.3,NE,5,2015-08-04T12:00:00,40.75,-6.88333333,671,Fig. de Castelo Rodrigo (Vila Torpim)
86,0,1018,23.2,SW,13.7,2015-08-04T12:00:00,37.016579,-7.971953,554,Faro (Aeroporto)
57,0,-99,23.6,NW,13,2015-08-04T12:00:00,40.139764,-8.805945,713,"Figueira da Foz, Vila Verde"
73,0,1021.4,24.4,NW,18.4,2015-08-04T12:00:00,39.45819,-31.1301,501,Flores (Aeroporto)
72,0,1020.6,25.5,SW,5,2015-08-04T12:00:00,32.64786,-16.888,522,Funchal
27,-99,-99,28.6,NE,5.4,2015-08-04T12:00:00,40.14063611,-7.55362778,698,FundÃ£o
79,0,1020.7,23.8,NW,23.4,2015-08-04T12:00:00,39.09036,-28.02852,912,Graciosa (AerÃ³dromo)
38,0,-99,25.3,E,9,2015-08-04T12:00:00,40.53333333,-7.26666667,683,Guarda
60,0,1020.9,25.5,S,9,2015-08-04T12:00:00,38.540781,-28.63225,506,Horta (Obs. PrÃ­ncipe Alberto MÃ³naco)
54,0,-99,26.1,---,-99,2015-08-04T12:00:00,39.744764,-8.810466,916,Leiria (Cidade)
58,0,-99,23.2,NW,15.8,2015-08-04T12:00:00,39.780553,-8.818166,718,Leiria (AerÃ³dromo)
47,0,1018.1,25,NW,10.1,2015-08-04T12:00:00,38.78,-9.12830278,579,Lisboa (G.Coutinho)
45,0,1018.1,26.9,W,5.8,2015-08-04T12:00:00,38.74,-9.14965278,535,Lisboa (GeofÃ­sico)
